image_id,label,prediction,cultivar_int,target_int,blast,brown,healthy
id_4q1gs6sy07.jpg,brown,brown,1,tensor(1),2.6069769e-05,0.99995303,2.0947647e-05
id_4z2qz5kpc5.jpg,blast,blast,0,tensor(0),0.9999546,2.7108295e-05,1.841418e-05
id_6tdb6lh6s2.jpg,healthy,healthy,2,tensor(2),0.00011344231,0.00011819196,0.9997683
id_8vycxhour1.jpg,blast,blast,0,tensor(0),0.99982196,0.00010471787,7.324777e-05
id_9k404fovn6.jpg,blast,blast,0,tensor(0),0.9999306,5.4973276e-05,1.4396764e-05
id_cai4ccm9qm.jpg,healthy,healthy,2,tensor(2),5.083019e-05,0.00025019495,0.999699
id_cnrsapsn4r.jpg,blast,blast,0,tensor(0),0.9986124,0.001373018,1.4490554e-05
id_e6g06ljtvo.jpg,blast,blast,0,tensor(0),0.9999888,1.0229388e-05,9.4962473e-07
id_hby112x30r.jpg,brown,brown,1,tensor(1),5.965921e-07,0.99999917,2.1522897e-07
id_hxlv5dbqr3.jpg,blast,blast,0,tensor(0),0.999778,0.00020184011,2.014162e-05
id_l8jvsffubc.jpg,brown,brown,1,tensor(1),1.2728827e-06,0.999992,6.6955317e-06
id_n6kamyepd6.jpg,blast,blast,0,tensor(0),0.99999976,1.7226725e-07,1.2751906e-07
id_o0a6z7zk0v.jpg,brown,brown,1,tensor(1),0.0020208163,0.983386,0.014593152
id_ow3feu1faq.jpg,healthy,healthy,2,tensor(2),1.8631703e-05,2.3411583e-06,0.999979
id_pgtkifwblr.jpg,brown,brown,1,tensor(1),6.933091e-08,0.9999995,3.6611715e-07
id_qt7aild345.jpg,healthy,healthy,2,tensor(2),7.950724e-06,5.2048148e-05,0.9999399
id_tdgabqxs74.jpg,brown,brown,1,tensor(1),1.0087569e-07,0.99999833,1.5294124e-06
id_tuu669mxyd.jpg,healthy,healthy,2,tensor(2),1.7844028e-05,0.0002305027,0.9997516
id_vxpjy22it8.jpg,healthy,healthy,2,tensor(2),3.2819597e-05,0.00023321557,0.999734
id_wjh0t95vys.jpg,brown,brown,1,tensor(1),3.9669562e-06,0.9999887,7.382356e-06
id_xdfitwp6xj.jpg,blast,blast,0,tensor(0),0.99995756,2.9598812e-05,1.2880351e-05
id_zfg9klnjyj.jpg,blast,blast,0,tensor(0),0.9994074,0.00057985,1.2798045e-05
id_0vimpnch2v.jpg,blast,blast,0,tensor(0),0.9999995,1.295272e-07,3.0590232e-07
id_3wml4i46tf.jpg,brown,brown,1,tensor(1),3.3605676e-05,0.9999658,5.8503343e-07
id_6tprdftyo5.jpg,brown,brown,1,tensor(1),8.108563e-05,0.9999169,1.9483641e-06
id_7pofni83fb.jpg,brown,brown,1,tensor(1),7.183857e-05,0.99992645,1.7060609e-06
id_9bcl3l5lag.jpg,brown,brown,1,tensor(1),1.3132959e-06,0.99999774,9.5335054e-07
id_ck3zp1hit1.jpg,blast,blast,0,tensor(0),0.9999901,9.799172e-06,6.09452e-08
id_cxbmatvbr7.jpg,blast,blast,0,tensor(0),0.9972796,0.0027162966,4.178592e-06
id_dws2z5grzy.jpg,blast,blast,0,tensor(0),0.99999464,2.4344567e-06,2.9827586e-06
id_e0o0betvmq.jpg,blast,blast,0,tensor(0),0.9999981,1.2505238e-07,1.8056114e-06
id_egeejqmrrm.jpg,brown,brown,1,tensor(1),1.9485221e-06,0.99999785,1.9596801e-07
id_fi2hvuy4d7.jpg,brown,brown,1,tensor(1),2.8291313e-07,0.9999987,9.913286e-07
id_fmj78s52kp.jpg,brown,brown,1,tensor(1),0.0008641981,0.9990262,0.00010965602
id_kkena4xxuz.jpg,brown,brown,1,tensor(1),7.0305823e-06,0.99999285,1.4449706e-07
id_lqwpbdb49p.jpg,blast,blast,0,tensor(0),0.97997415,0.016136456,0.0038893013
id_nr7q723ber.jpg,blast,blast,0,tensor(0),0.9999926,3.0297244e-06,4.3910372e-06
id_rtfwivbji7.jpg,blast,blast,0,tensor(0),0.9999976,5.9426566e-07,1.8126784e-06
id_s76eqv3go0.jpg,brown,brown,1,tensor(1),9.332164e-06,0.99998784,2.835053e-06
id_sb3mm4yosr.jpg,blast,blast,0,tensor(0),0.9999932,3.1381358e-06,3.6832118e-06
id_sgdqu10qoe.jpg,blast,blast,0,tensor(0),0.9996057,6.4249376e-05,0.00033013138
id_t3gn0fvmdt.jpg,healthy,healthy,2,tensor(2),8.118908e-05,0.00067912467,0.9992397
id_tz712hwvat.jpg,healthy,healthy,2,tensor(2),4.4936887e-06,0.00033241522,0.9996631
id_ubg9gi8b1b.jpg,blast,blast,0,tensor(0),0.9999894,4.879444e-06,5.6935173e-06
id_uuf0egtxfw.jpg,healthy,healthy,2,tensor(2),0.0001236302,4.52153e-05,0.9998312
id_0b9myv7d84.jpg,blast,blast,0,tensor(0),0.99999976,1.04078026e-07,7.644313e-08
id_0jkkhi50wx.jpg,brown,brown,1,tensor(1),0.00019110403,0.99980694,1.9943495e-06
id_2hysya8huw.jpg,blast,blast,0,tensor(0),0.99999964,2.545945e-07,6.387063e-08
id_2o86r4dt8g.jpg,healthy,healthy,2,tensor(2),0.00023389782,0.0010160063,0.99875
id_6i3fvo4drl.jpg,blast,blast,0,tensor(0),0.9997192,0.00024345149,3.7334496e-05
id_80kr8dhtgn.jpg,healthy,healthy,2,tensor(2),0.00020214332,0.002422063,0.99737585
id_azu08jvujz.jpg,blast,blast,0,tensor(0),0.9999894,1.0169635e-05,5.063163e-07
id_bdmkyevj3z.jpg,blast,blast,0,tensor(0),0.90015954,0.09981846,2.1960233e-05
id_bub0m935mo.jpg,healthy,healthy,2,tensor(2),3.4123948e-07,5.6387707e-05,0.99994326
id_cn065yef63.jpg,blast,blast,0,tensor(0),0.9999888,9.741904e-06,1.431135e-06
id_fkvsbfto2d.jpg,blast,blast,0,tensor(0),0.9999169,7.397364e-05,9.079804e-06
id_gzg9j24fpd.jpg,blast,blast,0,tensor(0),0.9627489,0.024031438,0.013219677
id_i8b57exyxc.jpg,blast,blast,0,tensor(0),0.9992661,0.00069456926,3.9261522e-05
id_kxd8vlvxtx.jpg,blast,blast,0,tensor(0),0.9991918,0.0008017302,6.4590554e-06
id_o8fzbwo2pd.jpg,brown,brown,1,tensor(1),4.4776466e-06,0.9999937,1.8520352e-06
id_q6m3fq4o4u.jpg,brown,brown,1,tensor(1),0.00053057575,0.999468,1.4027238e-06
id_r81f2h3bdi.jpg,brown,brown,1,tensor(1),3.4492627e-05,0.9986737,0.0012918013
id_upd7qi1xd6.jpg,blast,blast,0,tensor(0),0.99999917,6.375546e-07,2.8513205e-07
id_wbw2tyc0hj.jpg,blast,blast,0,tensor(0),0.99999833,1.27289e-06,3.5209075e-07
id_y0349hr0u9.jpg,blast,blast,0,tensor(0),0.9384951,0.022749677,0.038755234
id_y5s3tyns2h.jpg,blast,blast,0,tensor(0),0.9999839,8.251675e-06,7.85844e-06
id_z6vc5f8rtv.jpg,brown,brown,1,tensor(1),2.5914458e-06,0.9999863,1.1082208e-05
id_05udbcy9yj.jpg,healthy,healthy,2,tensor(2),2.874347e-05,4.037676e-05,0.99993086
id_2sng029vcf.jpg,blast,blast,0,tensor(0),0.9999951,4.6288233e-06,2.6785574e-07
id_3bwykh2xhh.jpg,healthy,healthy,2,tensor(2),1.4009077e-05,9.479016e-06,0.9999764
id_64tw1y6js6.jpg,brown,brown,1,tensor(1),4.9652755e-07,0.999998,1.5656815e-06
id_70ml72spl1.jpg,blast,blast,0,tensor(0),0.999998,7.9344875e-07,1.1957695e-06
id_7uoty1622q.jpg,blast,blast,0,tensor(0),0.9999995,3.4663273e-07,1.2263388e-07
id_bnoco5oo5i.jpg,brown,brown,1,tensor(1),0.00018737289,0.9996215,0.0001910685
id_cl5azzprv5.jpg,blast,blast,0,tensor(0),0.9997569,0.00024203818,1.0842542e-06
id_dy2rdm7hks.jpg,brown,brown,1,tensor(1),1.5841221e-06,0.9999881,1.0390478e-05
id_gso6ahxktf.jpg,blast,blast,0,tensor(0),0.99999475,1.1818349e-06,4.0769514e-06
id_gvhkjerysp.jpg,healthy,healthy,2,tensor(2),0.0003583074,0.0001669542,0.9994748
id_hji1uw6j9u.jpg,blast,blast,0,tensor(0),0.9999962,1.1635134e-06,2.6016132e-06
id_ig9lir5fw4.jpg,blast,blast,0,tensor(0),0.9999937,5.5608183e-07,5.70467e-06
id_ngelg978d4.jpg,blast,blast,0,tensor(0),0.998825,6.445048e-05,0.0011105124
id_q9k0ym5w5k.jpg,blast,blast,0,tensor(0),0.99999213,6.708622e-06,1.2051412e-06
id_rzbqo99wh8.jpg,brown,blast,0,tensor(1),0.55140555,0.44004834,0.008546127
id_v8p2ga7ye1.jpg,blast,blast,0,tensor(0),0.9998424,1.1123981e-05,0.00014652971
id_va6rxz9jzx.jpg,blast,blast,0,tensor(0),0.9999907,8.447414e-06,8.6464485e-07
id_vf2zmknu8d.jpg,healthy,healthy,2,tensor(2),6.375516e-05,0.00024060946,0.99969566
id_xqt1jmkpwx.jpg,blast,blast,0,tensor(0),0.9999635,3.406822e-05,2.3966409e-06
id_012zxewnhx.jpg,blast,blast,0,tensor(0),0.99999714,2.4535573e-06,3.5903477e-07
id_1o0r0k7cao.jpg,blast,blast,0,tensor(0),0.9999658,4.2558254e-06,2.9889507e-05
id_9vsjvf9yf5.jpg,blast,blast,0,tensor(0),1.0,1.1722934e-08,1.03454525e-08
id_bbcnns13ll.jpg,healthy,healthy,2,tensor(2),4.4775784e-06,1.6997508e-05,0.9999784
id_fsqsm2shvk.jpg,brown,brown,1,tensor(1),1.219354e-06,0.99999845,3.5763537e-07
