image_id,label,prediction,cultivar_int,target_int,blast,brown,healthy
id_4q1gs6sy07.jpg,brown,brown,1,tensor(1),0.00013340461,0.9997509,0.00011567777
id_4z2qz5kpc5.jpg,blast,blast,0,tensor(0),0.99999917,4.5277537e-10,8.138536e-07
id_6tdb6lh6s2.jpg,healthy,healthy,2,tensor(2),3.8524263e-06,6.6175076e-06,0.9999895
id_8vycxhour1.jpg,blast,blast,0,tensor(0),0.99999416,2.341194e-06,3.4197496e-06
id_9k404fovn6.jpg,blast,blast,0,tensor(0),1.0,2.3960121e-08,1.5409507e-08
id_cai4ccm9qm.jpg,healthy,healthy,2,tensor(2),3.30847e-05,5.2853414e-07,0.9999664
id_cnrsapsn4r.jpg,blast,blast,0,tensor(0),0.9999945,1.8738682e-06,3.5698945e-06
id_e6g06ljtvo.jpg,blast,blast,0,tensor(0),1.0,8.64395e-09,3.2048717e-09
id_hby112x30r.jpg,brown,brown,1,tensor(1),3.927856e-07,0.99999785,1.706183e-06
id_hxlv5dbqr3.jpg,blast,blast,0,tensor(0),0.9999957,3.8075698e-06,4.6644357e-07
id_l8jvsffubc.jpg,brown,brown,1,tensor(1),8.294588e-06,0.99931157,0.00068016915
id_n6kamyepd6.jpg,blast,blast,0,tensor(0),1.0,9.182111e-10,1.0305119e-08
id_o0a6z7zk0v.jpg,brown,brown,1,tensor(1),0.02543979,0.6157481,0.35881212
id_ow3feu1faq.jpg,healthy,healthy,2,tensor(2),7.3396994e-05,2.291566e-05,0.9999037
id_pgtkifwblr.jpg,brown,brown,1,tensor(1),6.513024e-08,0.9999989,1.0552639e-06
id_qt7aild345.jpg,healthy,healthy,2,tensor(2),3.1627483e-06,3.7853142e-06,0.99999297
id_tdgabqxs74.jpg,brown,brown,1,tensor(1),2.8285862e-07,0.999806,0.00019373454
id_tuu669mxyd.jpg,healthy,healthy,2,tensor(2),4.3228983e-06,1.7952947e-05,0.9999777
id_vxpjy22it8.jpg,healthy,healthy,2,tensor(2),1.9654337e-05,0.0012548756,0.9987255
id_wjh0t95vys.jpg,brown,brown,1,tensor(1),2.1355403e-07,0.9999994,3.6044068e-07
id_xdfitwp6xj.jpg,blast,blast,0,tensor(0),0.99999356,5.1630445e-07,5.943515e-06
id_zfg9klnjyj.jpg,blast,blast,0,tensor(0),0.9999597,1.2755203e-05,2.7535347e-05
id_0vimpnch2v.jpg,blast,blast,0,tensor(0),1.0,4.9237038e-11,1.3867054e-08
id_3wml4i46tf.jpg,brown,brown,1,tensor(1),0.00032946115,0.9995264,0.0001442123
id_6tprdftyo5.jpg,brown,brown,1,tensor(1),5.225216e-05,0.9999455,2.2426175e-06
id_7pofni83fb.jpg,brown,brown,1,tensor(1),6.265913e-05,0.9999331,4.2225693e-06
id_9bcl3l5lag.jpg,brown,brown,1,tensor(1),4.670995e-06,0.9992994,0.00069595035
id_ck3zp1hit1.jpg,blast,blast,0,tensor(0),0.99999785,1.8738754e-06,2.5459403e-07
id_cxbmatvbr7.jpg,blast,blast,0,tensor(0),0.9999931,3.2125545e-06,3.6688523e-06
id_dws2z5grzy.jpg,blast,blast,0,tensor(0),1.0,1.7461257e-08,5.9408936e-09
id_e0o0betvmq.jpg,blast,blast,0,tensor(0),0.9998553,3.0946333e-07,0.0001444007
id_egeejqmrrm.jpg,brown,brown,1,tensor(1),7.7209545e-05,0.99976224,0.00016060453
id_fi2hvuy4d7.jpg,brown,brown,1,tensor(1),5.3269474e-07,0.99999475,4.7109083e-06
id_fmj78s52kp.jpg,brown,brown,1,tensor(1),0.010648386,0.9892061,0.00014553826
id_kkena4xxuz.jpg,brown,brown,1,tensor(1),1.1212863e-05,0.99998856,1.9444111e-07
id_lqwpbdb49p.jpg,blast,blast,0,tensor(0),0.9998053,0.00013981442,5.496641e-05
id_nr7q723ber.jpg,blast,blast,0,tensor(0),1.0,3.89497e-11,3.5061405e-09
id_rtfwivbji7.jpg,blast,blast,0,tensor(0),1.0,8.5253016e-10,1.3598841e-08
id_s76eqv3go0.jpg,brown,brown,1,tensor(1),3.1500695e-06,0.99988294,0.00011389935
id_sb3mm4yosr.jpg,blast,blast,0,tensor(0),0.99999917,6.3012686e-07,2.32718e-07
id_sgdqu10qoe.jpg,blast,blast,0,tensor(0),0.9999939,1.0009028e-07,5.943521e-06
id_t3gn0fvmdt.jpg,healthy,healthy,2,tensor(2),7.617123e-05,2.8574508e-05,0.9998952
id_tz712hwvat.jpg,healthy,healthy,2,tensor(2),8.122284e-07,4.633843e-05,0.9999528
id_ubg9gi8b1b.jpg,blast,blast,0,tensor(0),0.9999945,3.697631e-06,1.7603362e-06
id_uuf0egtxfw.jpg,healthy,healthy,2,tensor(2),0.00024226565,3.8519618e-05,0.9997192
id_0b9myv7d84.jpg,blast,blast,0,tensor(0),0.99999964,1.5381735e-07,2.964907e-07
id_0jkkhi50wx.jpg,brown,brown,1,tensor(1),0.00036223573,0.9996363,1.4992889e-06
id_2hysya8huw.jpg,blast,blast,0,tensor(0),0.99999964,3.0461875e-09,3.95867e-07
id_2o86r4dt8g.jpg,healthy,healthy,2,tensor(2),0.0004127219,0.0013065139,0.99828076
id_6i3fvo4drl.jpg,blast,blast,0,tensor(0),0.55828846,0.44164252,6.9033e-05
id_80kr8dhtgn.jpg,healthy,healthy,2,tensor(2),7.41055e-06,9.866911e-05,0.9998939
id_azu08jvujz.jpg,blast,blast,0,tensor(0),1.0,3.5061405e-09,5.1926452e-08
id_bdmkyevj3z.jpg,blast,blast,0,tensor(0),0.99760747,0.0023641966,2.834257e-05
id_bub0m935mo.jpg,healthy,healthy,2,tensor(2),6.1441597e-06,2.6946902e-06,0.99999106
id_cn065yef63.jpg,blast,blast,0,tensor(0),1.0,1.0467402e-08,1.004526e-09
id_fkvsbfto2d.jpg,blast,blast,0,tensor(0),0.9999993,6.9885044e-07,2.1062297e-08
id_gzg9j24fpd.jpg,blast,blast,0,tensor(0),0.99321306,0.00020728425,0.006579622
id_i8b57exyxc.jpg,blast,blast,0,tensor(0),0.9536967,0.04629135,1.1976486e-05
id_kxd8vlvxtx.jpg,blast,blast,0,tensor(0),0.94387585,0.056023758,0.00010041512
id_o8fzbwo2pd.jpg,brown,brown,1,tensor(1),9.387162e-05,0.9998549,5.1236868e-05
id_q6m3fq4o4u.jpg,brown,brown,1,tensor(1),4.6742034e-06,0.9999856,9.780005e-06
id_r81f2h3bdi.jpg,brown,brown,1,tensor(1),0.0053496007,0.9633158,0.031334575
id_upd7qi1xd6.jpg,blast,blast,0,tensor(0),1.0,9.4906874e-11,4.3295056e-09
id_wbw2tyc0hj.jpg,blast,blast,0,tensor(0),0.9999995,1.2603341e-07,3.3596797e-07
id_y0349hr0u9.jpg,blast,healthy,2,tensor(0),0.007787736,0.00021696577,0.99199533
id_y5s3tyns2h.jpg,blast,blast,0,tensor(0),0.9999825,9.815324e-08,1.7400675e-05
id_z6vc5f8rtv.jpg,brown,brown,1,tensor(1),1.7090531e-05,0.99957687,0.00040605693
id_05udbcy9yj.jpg,healthy,healthy,2,tensor(2),1.4451932e-06,3.119351e-07,0.9999982
id_2sng029vcf.jpg,blast,blast,0,tensor(0),0.9999999,2.122749e-08,6.0708174e-08
id_3bwykh2xhh.jpg,healthy,healthy,2,tensor(2),1.1038918e-05,9.972831e-06,0.9999789
id_64tw1y6js6.jpg,brown,brown,1,tensor(1),3.5838498e-06,0.99998975,6.6434077e-06
id_70ml72spl1.jpg,blast,blast,0,tensor(0),0.9999987,1.3003402e-07,1.177232e-06
id_7uoty1622q.jpg,blast,blast,0,tensor(0),1.0,2.3125503e-10,7.778713e-09
id_bnoco5oo5i.jpg,brown,brown,1,tensor(1),0.0010031678,0.9987287,0.00026815955
id_cl5azzprv5.jpg,blast,blast,0,tensor(0),0.9999969,8.646506e-07,2.3049038e-06
id_dy2rdm7hks.jpg,brown,brown,1,tensor(1),6.17912e-05,0.9996569,0.00028128995
