image_id,label,prediction,cultivar_int,target_int,blast,brown,healthy
id_4q1gs6sy07.jpg,brown,brown,1,tensor(1),0.024120463,0.9220646,0.05381492
id_4z2qz5kpc5.jpg,blast,blast,0,tensor(0),0.96787864,0.002514268,0.029607143
id_6tdb6lh6s2.jpg,healthy,healthy,2,tensor(2),0.009453189,0.00823717,0.98230964
id_8vycxhour1.jpg,blast,blast,0,tensor(0),0.994135,0.0038654122,0.001999483
id_9k404fovn6.jpg,blast,blast,0,tensor(0),0.99468297,0.003393155,0.0019239442
id_cai4ccm9qm.jpg,healthy,healthy,2,tensor(2),0.0061145006,0.003044685,0.9908408
id_cnrsapsn4r.jpg,blast,blast,0,tensor(0),0.964461,0.0035366188,0.032002293
id_e6g06ljtvo.jpg,blast,blast,0,tensor(0),0.97966844,0.011483658,0.008847924
id_hby112x30r.jpg,brown,brown,1,tensor(1),0.00847182,0.989785,0.0017431445
id_hxlv5dbqr3.jpg,blast,blast,0,tensor(0),0.9750454,0.015082551,0.009872079
id_l8jvsffubc.jpg,brown,brown,1,tensor(1),0.019284053,0.84931886,0.13139707
id_n6kamyepd6.jpg,blast,blast,0,tensor(0),0.9882732,0.0068168454,0.0049099894
id_o0a6z7zk0v.jpg,brown,healthy,2,tensor(1),0.059639137,0.21309747,0.7272634
id_ow3feu1faq.jpg,healthy,healthy,2,tensor(2),0.042328987,0.01635518,0.9413159
id_pgtkifwblr.jpg,brown,brown,1,tensor(1),0.006403656,0.9882459,0.005350455
id_qt7aild345.jpg,healthy,healthy,2,tensor(2),0.0043700077,0.002813235,0.9928167
id_tdgabqxs74.jpg,brown,brown,1,tensor(1),0.0058124852,0.9851762,0.009011349
id_tuu669mxyd.jpg,healthy,healthy,2,tensor(2),0.02602281,0.020099053,0.95387816
id_vxpjy22it8.jpg,healthy,healthy,2,tensor(2),0.009294621,0.0043797623,0.9863257
id_wjh0t95vys.jpg,brown,brown,1,tensor(1),0.007485462,0.9905067,0.0020078104
id_xdfitwp6xj.jpg,blast,blast,0,tensor(0),0.995693,0.0017229948,0.0025839969
id_zfg9klnjyj.jpg,blast,blast,0,tensor(0),0.99575585,0.0020402498,0.0022038827
id_0vimpnch2v.jpg,blast,blast,0,tensor(0),0.9822903,0.0069770147,0.010732593
id_3wml4i46tf.jpg,brown,brown,1,tensor(1),0.01234722,0.9856625,0.001990201
id_6tprdftyo5.jpg,brown,brown,1,tensor(1),0.08858611,0.91055393,0.0008600276
id_7pofni83fb.jpg,brown,brown,1,tensor(1),0.01070681,0.9856893,0.0036038863
id_9bcl3l5lag.jpg,brown,brown,1,tensor(1),0.013533115,0.9855752,0.00089173444
id_ck3zp1hit1.jpg,blast,blast,0,tensor(0),0.86073357,0.12756236,0.011704035
id_cxbmatvbr7.jpg,blast,blast,0,tensor(0),0.85400033,0.10873313,0.037266538
id_dws2z5grzy.jpg,blast,blast,0,tensor(0),0.9877796,0.007804022,0.0044163046
id_e0o0betvmq.jpg,blast,blast,0,tensor(0),0.97806805,0.0051525165,0.016779356
id_egeejqmrrm.jpg,brown,brown,1,tensor(1),0.018749485,0.9393881,0.04186244
id_fi2hvuy4d7.jpg,brown,brown,1,tensor(1),0.007200092,0.9911823,0.0016175776
id_fmj78s52kp.jpg,brown,brown,1,tensor(1),0.13907756,0.84697604,0.013946479
id_kkena4xxuz.jpg,brown,brown,1,tensor(1),0.094112106,0.8940015,0.011886403
id_lqwpbdb49p.jpg,blast,blast,0,tensor(0),0.85993594,0.0911692,0.048894763
id_nr7q723ber.jpg,blast,blast,0,tensor(0),0.9534975,0.03162307,0.014879444
id_rtfwivbji7.jpg,blast,blast,0,tensor(0),0.99269813,0.004855511,0.0024462773
id_s76eqv3go0.jpg,brown,brown,1,tensor(1),0.009859598,0.95965177,0.030488564
id_sb3mm4yosr.jpg,blast,blast,0,tensor(0),0.99218714,0.004915014,0.0028978651
id_sgdqu10qoe.jpg,blast,blast,0,tensor(0),0.9941195,0.0018098854,0.0040706815
id_t3gn0fvmdt.jpg,healthy,healthy,2,tensor(2),0.020830665,0.028906398,0.95026296
id_tz712hwvat.jpg,healthy,healthy,2,tensor(2),0.0057338867,0.009994727,0.98427135
id_ubg9gi8b1b.jpg,blast,blast,0,tensor(0),0.9983754,0.001432261,0.000192327
id_uuf0egtxfw.jpg,healthy,healthy,2,tensor(2),0.01373037,0.016146762,0.9701229
id_0b9myv7d84.jpg,blast,blast,0,tensor(0),0.9639985,0.028415078,0.007586446
id_0jkkhi50wx.jpg,brown,brown,1,tensor(1),0.010763297,0.9879908,0.0012459421
id_2hysya8huw.jpg,blast,blast,0,tensor(0),0.9931711,0.0039648404,0.0028641464
id_2o86r4dt8g.jpg,healthy,healthy,2,tensor(2),0.010508091,0.009737396,0.9797545
id_6i3fvo4drl.jpg,blast,blast,0,tensor(0),0.9538366,0.043695293,0.0024681315
id_80kr8dhtgn.jpg,healthy,healthy,2,tensor(2),0.011977687,0.012048074,0.97597414
id_azu08jvujz.jpg,blast,blast,0,tensor(0),0.9554038,0.037040506,0.0075556086
id_bdmkyevj3z.jpg,blast,blast,0,tensor(0),0.92710537,0.07163045,0.0012641641
id_bub0m935mo.jpg,healthy,healthy,2,tensor(2),0.007126399,0.00991821,0.9829554
id_cn065yef63.jpg,blast,blast,0,tensor(0),0.98933256,0.004726953,0.0059405183
id_fkvsbfto2d.jpg,blast,blast,0,tensor(0),0.9908913,0.008680299,0.00042848953
id_gzg9j24fpd.jpg,blast,blast,0,tensor(0),0.83178604,0.031198567,0.13701539
id_i8b57exyxc.jpg,blast,blast,0,tensor(0),0.56301296,0.4350627,0.0019243571
id_kxd8vlvxtx.jpg,blast,blast,0,tensor(0),0.6220579,0.34487754,0.033064585
id_o8fzbwo2pd.jpg,brown,brown,1,tensor(1),0.005980077,0.96716666,0.026853243
id_q6m3fq4o4u.jpg,brown,brown,1,tensor(1),0.013004018,0.9857308,0.0012651369
id_r81f2h3bdi.jpg,brown,healthy,2,tensor(1),0.04446955,0.12257471,0.8329557
id_upd7qi1xd6.jpg,blast,blast,0,tensor(0),0.9965244,0.0016183739,0.0018572876
id_wbw2tyc0hj.jpg,blast,blast,0,tensor(0),0.9943005,0.003558101,0.002141303
id_y0349hr0u9.jpg,blast,healthy,2,tensor(0),0.078430235,0.044053145,0.8775166
id_y5s3tyns2h.jpg,blast,blast,0,tensor(0),0.9768648,0.013934229,0.0092009725
id_z6vc5f8rtv.jpg,brown,brown,1,tensor(1),0.023183463,0.9683727,0.008443775
id_05udbcy9yj.jpg,healthy,healthy,2,tensor(2),0.012643082,0.00673768,0.9806192
id_2sng029vcf.jpg,blast,blast,0,tensor(0),0.99235815,0.0045865625,0.0030553092
id_3bwykh2xhh.jpg,healthy,healthy,2,tensor(2),0.010650377,0.0021302092,0.98721945
id_64tw1y6js6.jpg,brown,brown,1,tensor(1),0.032060172,0.96196866,0.005971215
id_70ml72spl1.jpg,blast,blast,0,tensor(0),0.99209595,0.004928981,0.0029750161
id_7uoty1622q.jpg,blast,blast,0,tensor(0),0.9927603,0.004268534,0.0029711996
id_bnoco5oo5i.jpg,brown,brown,1,tensor(1),0.019649658,0.9768273,0.0035229886
id_cl5azzprv5.jpg,blast,blast,0,tensor(0),0.99103874,0.004643518,0.004317681
id_dy2rdm7hks.jpg,brown,brown,1,tensor(1),0.022934705,0.96173143,0.015333858
id_gso6ahxktf.jpg,blast,blast,0,tensor(0),0.9780935,0.010541626,0.011364871
id_gvhkjerysp.jpg,healthy,healthy,2,tensor(2),0.072411746,0.012528099,0.91506004
id_hji1uw6j9u.jpg,blast,blast,0,tensor(0),0.99620724,0.0028644972,0.00092815154
id_ig9lir5fw4.jpg,blast,blast,0,tensor(0),0.9757824,0.0017084447,0.022509152
id_ngelg978d4.jpg,blast,blast,0,tensor(0),0.9163196,0.011168963,0.07251141
id_q9k0ym5w5k.jpg,blast,blast,0,tensor(0),0.98973376,0.009313085,0.00095325155
id_rzbqo99wh8.jpg,brown,blast,0,tensor(1),0.8591048,0.074356385,0.06653882
id_v8p2ga7ye1.jpg,blast,blast,0,tensor(0),0.84464747,0.012394334,0.1429582
id_va6rxz9jzx.jpg,blast,blast,0,tensor(0),0.98802525,0.009448029,0.002526812
id_vf2zmknu8d.jpg,healthy,healthy,2,tensor(2),0.027644023,0.005454074,0.9669019
id_xqt1jmkpwx.jpg,blast,blast,0,tensor(0),0.9803771,0.008342274,0.011280704
id_012zxewnhx.jpg,blast,blast,0,tensor(0),0.9566937,0.0053964914,0.037909884
id_1o0r0k7cao.jpg,blast,blast,0,tensor(0),0.9928992,0.0010421167,0.0060587763
id_9vsjvf9yf5.jpg,blast,blast,0,tensor(0),0.995262,0.0025778385,0.002160184
id_bbcnns13ll.jpg,healthy,healthy,2,tensor(2),0.013032741,0.0038713277,0.983096
id_fsqsm2shvk.jpg,brown,brown,1,tensor(1),0.16651493,0.8224215,0.011063587
id_hr1gvkd0yp.jpg,blast,blast,0,tensor(0),0.9813555,0.01750215,0.0011423364
id_m9sf2u0lk6.jpg,blast,blast,0,tensor(0),0.95994157,0.03364072,0.0064176996
id_mq1k5ejwbt.jpg,healthy,healthy,2,tensor(2),0.023524301,0.01592511,0.96055055
id_ncb5x42jgt.jpg,blast,blast,0,tensor(0),0.98990697,0.0077903396,0.00230282
id_nm2xif0d0z.jpg,healthy,healthy,2,tensor(2),0.0038217981,0.004583036,0.9915952
id_nmmod9q84j.jpg,healthy,healthy,2,tensor(2),0.007633864,0.043886986,0.9484792
id_sqzz310t8o.jpg,healthy,healthy,2,tensor(2),0.034830637,0.0030861164,0.96208316
