image_id,label,prediction,cultivar_int,target_int,blast,brown,healthy
id_4q1gs6sy07.jpg,brown,brown,1,tensor(1),0.013154049,0.9806867,0.006159161
id_4z2qz5kpc5.jpg,blast,blast,0,tensor(0),0.9950787,0.00029516377,0.0046261647
id_6tdb6lh6s2.jpg,healthy,healthy,2,tensor(2),0.0030206642,0.008179005,0.9888003
id_8vycxhour1.jpg,blast,blast,0,tensor(0),0.990559,0.008696477,0.00074446475
id_9k404fovn6.jpg,blast,blast,0,tensor(0),0.9973894,0.002331583,0.0002790123
id_cai4ccm9qm.jpg,healthy,healthy,2,tensor(2),0.0010964484,0.0040224087,0.99488115
id_cnrsapsn4r.jpg,blast,blast,0,tensor(0),0.99829334,0.0010195165,0.00068714994
id_e6g06ljtvo.jpg,blast,blast,0,tensor(0),0.9998104,9.2412134e-05,9.722613e-05
id_hby112x30r.jpg,brown,brown,1,tensor(1),0.0002879644,0.9996698,4.2303425e-05
id_hxlv5dbqr3.jpg,blast,blast,0,tensor(0),0.9945262,0.0047378656,0.0007358581
id_l8jvsffubc.jpg,brown,brown,1,tensor(1),0.0023731953,0.9897383,0.007888525
id_n6kamyepd6.jpg,blast,blast,0,tensor(0),0.999032,0.0007701408,0.00019778842
id_o0a6z7zk0v.jpg,brown,blast,0,tensor(1),0.6679789,0.17289667,0.1591244
id_ow3feu1faq.jpg,healthy,healthy,2,tensor(2),0.0012905946,0.00096850045,0.99774086
id_pgtkifwblr.jpg,brown,brown,1,tensor(1),0.0013936441,0.99838674,0.00021964684
id_qt7aild345.jpg,healthy,healthy,2,tensor(2),0.0011824253,0.002669846,0.99614775
id_tdgabqxs74.jpg,brown,brown,1,tensor(1),4.647288e-05,0.9999212,3.2316813e-05
id_tuu669mxyd.jpg,healthy,healthy,2,tensor(2),0.0029700594,0.00076650793,0.99626344
id_vxpjy22it8.jpg,healthy,healthy,2,tensor(2),0.0026764984,0.006464627,0.99085885
id_wjh0t95vys.jpg,brown,brown,1,tensor(1),1.4854517e-05,0.99998045,4.747789e-06
id_xdfitwp6xj.jpg,blast,blast,0,tensor(0),0.9140348,0.05973041,0.026234815
id_zfg9klnjyj.jpg,blast,blast,0,tensor(0),0.99617875,0.0032648821,0.00055637787
id_0vimpnch2v.jpg,blast,blast,0,tensor(0),0.99673283,0.0019929959,0.0012742699
id_3wml4i46tf.jpg,brown,brown,1,tensor(1),0.003412529,0.9964625,0.00012490978
id_6tprdftyo5.jpg,brown,brown,1,tensor(1),0.09708501,0.90153825,0.0013767523
id_7pofni83fb.jpg,brown,brown,1,tensor(1),0.01969228,0.97703606,0.0032716845
id_9bcl3l5lag.jpg,brown,brown,1,tensor(1),0.00047464308,0.9993963,0.00012900212
id_ck3zp1hit1.jpg,blast,blast,0,tensor(0),0.99036247,0.0078167925,0.00182074
id_cxbmatvbr7.jpg,blast,blast,0,tensor(0),0.98216206,0.013071315,0.0047665895
id_dws2z5grzy.jpg,blast,blast,0,tensor(0),0.99964106,0.00021149777,0.00014736115
id_e0o0betvmq.jpg,blast,blast,0,tensor(0),0.99405515,0.0016413891,0.00430342
id_egeejqmrrm.jpg,brown,brown,1,tensor(1),0.00068569503,0.99812716,0.0011870911
id_fi2hvuy4d7.jpg,brown,brown,1,tensor(1),1.4091201e-05,0.99996173,2.4205168e-05
id_fmj78s52kp.jpg,brown,brown,1,tensor(1),0.4180368,0.55407923,0.027883917
id_kkena4xxuz.jpg,brown,brown,1,tensor(1),0.015814468,0.98415595,2.9532071e-05
id_lqwpbdb49p.jpg,blast,blast,0,tensor(0),0.99601364,0.0033976934,0.0005887033
id_nr7q723ber.jpg,blast,blast,0,tensor(0),0.9959747,0.0003944501,0.0036308395
id_rtfwivbji7.jpg,blast,blast,0,tensor(0),0.9998055,0.00013981442,5.4752116e-05
id_s76eqv3go0.jpg,brown,brown,1,tensor(1),3.0062287e-05,0.9998704,9.953776e-05
id_sb3mm4yosr.jpg,blast,blast,0,tensor(0),0.99831665,0.0004891808,0.0011942937
