image_id,label,prediction,cultivar_int,target_int,blast,brown,healthy
id_4q1gs6sy07.jpg,brown,brown,1,tensor(1),0.013243103,0.9844375,0.0023193557
id_4z2qz5kpc5.jpg,blast,blast,0,tensor(0),0.9937303,7.265946e-05,0.006197049
id_6tdb6lh6s2.jpg,healthy,healthy,2,tensor(2),0.00035974273,0.0020241968,0.99761605
id_8vycxhour1.jpg,blast,blast,0,tensor(0),0.99823207,0.0012502813,0.0005176441
id_9k404fovn6.jpg,blast,blast,0,tensor(0),0.999871,6.801163e-05,6.096523e-05
id_cai4ccm9qm.jpg,healthy,healthy,2,tensor(2),0.00077536725,0.0012402439,0.9979844
id_cnrsapsn4r.jpg,blast,blast,0,tensor(0),0.99690884,0.0004219287,0.002669277
id_e6g06ljtvo.jpg,blast,blast,0,tensor(0),0.99956185,0.00035106478,8.713125e-05
id_hby112x30r.jpg,brown,brown,1,tensor(1),0.003196271,0.9964234,0.00038025188
id_hxlv5dbqr3.jpg,blast,blast,0,tensor(0),0.9996731,0.00023003474,9.6833784e-05
id_l8jvsffubc.jpg,brown,brown,1,tensor(1),0.0021221545,0.8798711,0.11800678
id_n6kamyepd6.jpg,blast,blast,0,tensor(0),0.99978346,0.00017281267,4.3736574e-05
id_o0a6z7zk0v.jpg,brown,brown,1,tensor(1),0.12848817,0.58641356,0.28509825
id_ow3feu1faq.jpg,healthy,healthy,2,tensor(2),0.0044872332,0.037828866,0.9576839
id_pgtkifwblr.jpg,brown,brown,1,tensor(1),0.0053431047,0.9936579,0.0009990495
id_qt7aild345.jpg,healthy,healthy,2,tensor(2),0.0020375128,0.0006250581,0.9973374
id_tdgabqxs74.jpg,brown,brown,1,tensor(1),0.00011534597,0.99883217,0.0010524469
id_tuu669mxyd.jpg,healthy,healthy,2,tensor(2),0.00095228566,0.00061364216,0.998434
id_vxpjy22it8.jpg,healthy,healthy,2,tensor(2),0.00035113344,0.00086736784,0.9987815
id_wjh0t95vys.jpg,brown,brown,1,tensor(1),0.00039585782,0.99952924,7.4962845e-05
id_xdfitwp6xj.jpg,blast,blast,0,tensor(0),0.9994103,0.0003472611,0.00024242721
id_zfg9klnjyj.jpg,blast,blast,0,tensor(0),0.99984956,7.197345e-05,7.8432226e-05
id_0vimpnch2v.jpg,blast,blast,0,tensor(0),0.99933076,0.00024718908,0.00042212853
id_3wml4i46tf.jpg,brown,brown,1,tensor(1),0.0071443776,0.9926795,0.00017616917
